,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
6708,6709.0,2017,7.0,7.0,7.0,7.0,5.0,3.0,3.0,4.0,4.0,5.0,7.0,8.0,8.0,1,15,30,1,1,1,7,2,0,8,7.0,1,4,0
6709,6710.0,2017,5.0,7.0,4.0,9.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,1,30,30,1,1,1,16,8,0,3,6.0,1,24,0
6710,6711.0,2017,9.0,9.0,9.0,9.0,4.0,3.0,4.0,4.0,4.0,5.0,8.0,6.0,7.0,0,15,30,1,1,0,49,8,0,8,9.0,1,27,0
6711,6712.0,2017,7.0,9.0,9.0,7.0,5.0,3.0,3.0,4.0,4.0,4.0,9.0,8.0,9.0,1,40,30,0,1,0,7,1,0,7,9.0,1,4,0
6712,6713.0,2017,9.0,8.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,1,40,30,0,1,0,16,5,0,1,9.0,1,4,0
6713,6714.0,2017,7.0,9.0,8.0,9.0,3.0,3.0,3.0,4.0,3.0,3.0,9.0,8.0,7.0,4,5,30,0,2,0,8,2,0,9,7.0,1,4,0
6714,6715.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,24,30,0,5,0,11,9,1,5,10.0,8,44,0
6715,6716.0,2017,8.0,7.0,7.0,7.0,2.0,2.0,3.0,3.0,2.0,5.0,8.0,8.0,8.0,0,15,30,1,1,0,16,2,0,5,8.0,1,4,0
6716,6717.0,2017,6.0,9.0,8.0,10.0,4.0,1.0,4.0,2.0,4.0,5.0,7.0,9.0,8.0,1,40,30,0,2,0,16,0,0,0,10.0,1,4,0
6717,6718.0,2017,8.0,9.0,9.0,9.0,4.0,3.0,2.0,3.0,4.0,4.0,8.0,8.0,7.0,1,15,2,0,1,0,32,2,0,3,8.0,1,4,0
6718,6719.0,2017,6.0,7.0,7.0,7.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,3.0,4.0,1,5,30,0,1,0,49,2,0,2,2.0,1,4,0
6719,6720.0,2017,7.0,8.0,8.0,8.0,4.0,3.0,3.0,3.0,2.0,5.0,7.0,5.0,7.0,1,24,30,0,1,0,32,2,0,6,8.0,1,4,0
6720,6721.0,2017,8.0,9.0,9.0,9.0,5.0,4.0,3.0,4.0,3.0,5.0,8.0,8.0,8.0,1,5,30,0,2,1,8,2,1,7,7.0,1,4,0
6721,6722.0,2017,8.0,7.0,8.0,8.0,4.0,1.0,2.0,3.0,3.0,5.0,9.0,7.0,9.0,1,15,30,1,2,0,8,2,0,7,8.0,1,4,0
6722,6723.0,2017,7.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1,30,30,0,2,1,11,2,0,7,5.0,1,4,0
6723,6724.0,2017,9.0,10.0,10.0,10.0,5.0,1.0,3.0,4.0,3.0,5.0,10.0,10.0,10.0,0,15,30,1,1,0,8,2,0,4,9.0,1,4,0
6724,6725.0,2017,10.0,10.0,9.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,9.0,10.0,4,24,6,1,1,0,16,8,0,1,10.0,1,4,0
6725,6726.0,2017,10.0,10.0,10.0,10.0,4.0,3.0,5.0,5.0,4.0,5.0,9.0,10.0,10.0,1,15,30,1,1,0,7,8,0,8,10.0,1,4,0
6726,6727.0,2017,7.0,7.0,9.0,9.0,4.0,1.0,3.0,4.0,3.0,4.0,10.0,10.0,6.0,1,15,30,0,2,0,11,5,0,9,8.0,1,4,0
6727,6728.0,2017,10.0,8.0,7.0,7.0,4.0,1.0,3.0,3.0,3.0,4.0,9.0,8.0,9.0,1,15,10,1,2,0,7,7,0,7,10.0,1,4,0
6728,6729.0,2017,6.0,10.0,10.0,10.0,4.0,1.0,2.0,1.0,1.0,5.0,8.0,10.0,7.0,1,24,12,1,1,0,11,7,0,1,5.0,8,0,0
6729,6730.0,2017,6.0,10.0,10.0,10.0,5.0,2.0,2.0,3.0,3.0,5.0,9.0,7.0,8.0,4,5,30,0,1,0,49,1,0,8,10.0,1,4,0
6730,6731.0,2017,7.0,9.0,10.0,6.0,4.0,1.0,3.0,4.0,2.0,5.0,9.0,8.0,9.0,4,15,30,1,1,0,49,2,0,9,8.0,1,13,0
6731,6732.0,2017,4.0,7.0,7.0,6.0,3.0,2.0,3.503584229390681,2.0,1.0,3.0,8.0,4.0,8.0,1,5,30,0,2,0,8,2,0,6,7.0,1,4,0
6732,6733.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,50,30,0,2,0,16,2,0,1,10.0,8,44,0
6733,6734.0,2017,9.0,10.0,9.0,7.0,4.0,4.0,4.0,5.0,3.0,4.0,8.0,9.0,7.0,1,0,30,0,2,1,8,8,0,6,9.0,1,4,0
6734,6735.0,2017,10.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,1,15,30,0,1,1,8,5,0,1,6.0,1,4,0
6735,6736.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,9.0,9.0,1,50,11,0,2,0,32,9,0,1,10.0,1,47,0
6736,6737.0,2017,8.0,10.0,10.0,10.0,5.0,3.0,3.0,4.0,3.0,5.0,10.0,9.0,10.0,4,30,30,0,1,0,8,2,0,1,10.0,1,4,0
6738,6739.0,2017,9.0,9.0,9.0,9.0,5.0,1.0,4.0,4.0,2.0,4.0,9.0,9.0,9.0,4,5,30,1,2,0,49,8,0,8,9.0,1,4,0
6739,6740.0,2017,9.0,9.0,9.0,9.0,4.0,2.0,3.0,3.0,3.0,4.0,9.0,8.0,8.0,1,30,30,0,1,0,11,1,0,1,8.0,1,4,0
6740,6741.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,5,30,0,2,0,0,1,0,8,10.0,1,4,0
6741,6742.0,2017,10.0,9.0,9.0,8.0,5.0,1.0,3.503584229390681,4.0,3.0,5.0,10.0,8.0,9.0,4,5,30,0,1,0,8,2,0,9,6.0,1,4,0
6742,6743.0,2017,6.0,8.0,8.0,9.0,4.0,2.0,3.503584229390681,4.0,4.0,5.0,8.0,8.0,9.0,1,15,16,0,2,0,8,1,0,3,8.0,1,4,0
6744,6745.0,2017,5.0,10.0,10.0,10.0,3.0,2.0,3.0,3.0,4.0,4.0,7.0,8.0,8.0,1,5,30,0,2,0,0,0,0,7,3.0,1,4,0
6745,6746.0,2017,8.0,8.0,9.0,9.0,3.0,2.0,3.0,3.0,4.0,5.0,9.0,9.0,9.0,1,5,12,0,2,0,49,8,0,5,9.0,1,4,0
6746,6747.0,2017,9.0,9.0,9.0,9.0,3.0,2.0,3.0,3.0,4.0,5.0,9.0,9.0,8.01580459770115,4,5,30,1,2,0,32,1,0,7,9.0,1,4,0
6747,6748.0,2017,8.0,9.0,10.0,10.0,4.0,1.0,4.0,3.0,5.0,5.0,9.0,9.0,9.0,1,15,30,0,2,1,7,7,0,9,9.0,1,4,0
6748,6749.0,2017,10.0,9.0,10.0,10.0,5.0,5.0,3.503584229390681,4.0,3.0,5.0,9.0,7.0,8.0,4,40,30,0,1,1,16,7,0,2,10.0,1,4,0
6749,6750.0,2017,8.0,8.0,9.0,10.0,5.0,1.0,4.0,4.0,4.0,5.0,8.0,8.0,9.0,1,5,30,0,2,0,49,1,0,9,6.0,1,4,0
6750,6751.0,2017,8.0,9.0,4.0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,9.0,7.0,8.0,4,5,30,0,2,0,32,8,0,5,8.0,1,4,0
6751,6752.0,2017,9.0,10.0,10.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,30,30,0,1,1,16,2,0,1,10.0,1,4,0
6752,6753.0,2017,10.0,1.0,10.0,4.0,5.0,1.0,3.0,4.0,2.0,3.0,4.0,6.0,8.0,4,50,30,0,2,0,16,0,0,1,10.0,1,4,0
6753,6754.0,2017,7.0,9.0,10.0,10.0,3.0,2.0,3.0,4.0,4.0,5.0,10.0,9.0,9.0,4,30,30,1,1,0,7,1,0,4,8.0,1,4,0
6755,6756.0,2017,9.0,6.0,6.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,6.0,6.0,6.0,1,40,2,0,1,0,16,5,0,8,10.0,1,8,0
6756,6757.0,2017,8.0,9.0,9.0,10.0,5.0,2.0,3.503584229390681,3.0,3.0,5.0,8.0,8.0,9.0,1,5,30,0,2,0,7,8,0,2,7.0,1,4,0
6757,6758.0,2017,8.0,9.0,9.0,9.0,4.0,4.0,4.0,5.0,5.0,5.0,9.0,9.0,9.0,1,30,30,0,2,0,16,1,0,9,9.0,1,4,0
6758,6759.0,2017,8.0,10.0,8.0,8.0,4.0,2.0,3.503584229390681,4.0,4.0,5.0,4.0,7.0,9.0,1,50,30,0,1,0,16,7,0,8,8.0,1,28,0
6759,6760.0,2017,7.0,9.0,10.0,8.0,5.0,1.0,4.0,5.0,3.0,5.0,8.0,5.0,8.0,1,5,30,0,2,0,32,5,1,7,7.0,1,4,0
6760,6761.0,2017,9.0,7.0,8.0,6.0,4.0,2.0,3.503584229390681,4.0,1.0,3.0,6.0,3.0,8.01580459770115,4,0,30,0,2,0,8,7,1,4,5.0,1,4,0
6761,6762.0,2017,6.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1,15,12,1,2,1,32,2,0,0,1.0,1,29,0
6762,6763.0,2017,7.0,9.0,9.0,9.0,5.0,2.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,1,5,30,0,2,0,8,2,0,5,8.0,1,4,0
6763,6764.0,2017,9.0,7.0,6.0,5.0,5.0,2.0,1.0,3.0,2.0,4.0,7.0,4.0,8.0,1,5,30,1,1,1,8,1,0,6,8.0,1,4,0
6764,6765.0,2017,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,4,5,30,0,1,0,16,7,0,8,9.0,1,24,0
6765,6766.0,2017,8.0,8.0,10.0,10.0,4.0,3.0,3.0,4.0,5.0,4.0,9.0,7.0,8.0,1,15,30,1,1,0,49,1,0,5,4.0,1,4,0
6766,6767.0,2017,7.0,4.0,5.0,10.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,7.474820143884892,1.0,1,30,30,0,1,1,16,0,0,1,6.0,1,4,0
6767,6768.0,2017,10.0,10.0,10.0,10.0,5.0,1.0,3.0,5.0,3.0,3.0,10.0,10.0,10.0,1,50,30,0,1,0,16,7,0,1,9.0,1,4,0
6768,6769.0,2017,9.0,7.0,7.0,7.0,2.0,2.0,3.0,2.0,4.0,4.0,8.0,5.0,5.0,1,5,12,0,2,1,0,9,1,1,4.0,1,4,0
6769,6770.0,2017,4.0,6.0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,3.0,6.0,6.0,7.0,1,40,30,0,1,1,16,5,0,6,7.0,1,4,0
6770,6771.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,50,30,0,1,0,16,5,0,1,10.0,1,4,0
6772,6773.0,2017,7.0,9.0,9.0,9.0,4.0,2.0,3.0,3.0,3.0,4.0,8.0,8.0,8.0,1,24,30,1,1,0,49,2,0,6,8.0,1,4,0
6773,6774.0,2017,8.0,8.0,9.0,9.0,4.0,1.0,4.0,4.0,4.0,5.0,9.0,9.0,9.0,1,5,30,0,2,1,7,1,0,9,9.0,1,4,0
6774,6775.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,30,30,1,2,0,7,9,0,1,10.0,1,4,0
6776,6777.0,2017,8.0,9.0,9.0,7.0,5.0,3.0,3.0,5.0,4.0,5.0,9.0,8.0,9.0,1,15,30,0,2,1,49,1,0,6,10.0,1,4,0
6777,6778.0,2017,6.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,7.0,1,5,28,0,2,0,32,8,0,6,6.0,1,4,0
6778,6779.0,2017,4.0,9.0,9.0,8.0,4.0,2.0,3.503584229390681,4.0,5.0,5.0,9.0,7.0,7.0,1,5,30,0,2,0,32,7,0,4,8.0,1,4,0
6779,6780.0,2017,8.0,9.0,10.0,10.0,4.0,1.0,3.0,1.0,2.0,5.0,9.0,2.0,4.0,4,30,30,0,1,0,16,2,0,6,8.0,1,4,0
6780,6781.0,2017,10.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,4.0,5.0,10.0,10.0,10.0,4,30,30,0,1,0,32,2,0,9,9.0,1,4,0
6781,6782.0,2017,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,9.0,8.0,1,40,30,0,2,0,32,9,0,4,8.0,1,4,0
6784,6785.0,2017,7.0,7.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,8.0,7.0,8.0,1,15,30,1,1,0,7,1,0,6,7.8405172413793105,1,4,0
6785,6786.0,2017,7.0,8.0,10.0,10.0,5.0,3.0,3.0,4.0,2.0,5.0,8.0,6.0,8.0,1,40,30,0,1,0,16,8,0,1,10.0,1,4,0
6786,6787.0,2017,6.0,10.0,10.0,10.0,5.0,2.0,5.0,5.0,5.0,3.0,6.0,10.0,10.0,1,30,30,0,1,0,16,5,0,4,10.0,1,4,0
6787,6788.0,2017,4.0,9.0,8.0,6.0,4.0,1.0,4.0,3.0,4.0,5.0,10.0,8.0,9.0,5,30,30,0,2,0,49,0,0,8,8.0,1,4,0
6788,6789.0,2017,8.0,7.0,7.0,9.0,4.0,2.0,4.0,3.0,4.0,5.0,7.0,9.0,9.0,1,15,5,0,2,0,16,1,0,7,8.0,1,4,0
6789,6790.0,2017,7.0,8.0,8.0,8.0,3.0,1.0,3.0,4.0,3.0,4.0,9.0,7.0,7.0,1,24,30,0,1,0,8,1,0,7,4.0,1,4,0
6790,6791.0,2017,9.0,8.0,8.0,6.0,3.0,3.0,3.503584229390681,2.0,4.0,5.0,9.0,7.0,3.0,1,5,30,0,2,0,8,1,0,9,9.0,1,4,0
6791,6792.0,2017,7.0,8.0,8.0,6.0,4.0,2.0,3.0,4.0,5.0,4.0,9.0,8.0,9.0,1,5,30,0,2,1,0,8,0,4,9.0,1,13,0
6792,6793.0,2017,10.0,7.0,7.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,7.0,1,50,30,0,1,0,16,2,0,1,10.0,1,4,0
6793,6794.0,2017,7.0,7.0,7.0,7.0,4.0,5.0,4.0,4.0,1.0,5.0,10.0,7.0,8.0,4,5,30,0,2,1,32,8,0,9,2.0,1,4,0
6794,6795.0,2017,8.0,10.0,10.0,10.0,5.0,2.0,3.0,5.0,5.0,5.0,8.0,6.0,8.0,1,30,30,0,1,0,16,1,0,1,10.0,1,4,0
6795,6796.0,2017,6.0,6.0,7.0,6.0,5.0,1.0,2.0,3.0,4.0,3.0,6.0,6.0,7.0,4,15,2,0,2,0,0,7,0,4,8.0,1,4,0
6796,6797.0,2017,10.0,10.0,10.0,10.0,4.0,2.0,4.0,5.0,5.0,5.0,9.0,8.0,9.0,1,5,30,0,2,0,32,1,0,1,8.0,1,4,0
6798,6799.0,2017,10.0,10.0,10.0,10.0,4.0,3.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,1,24,30,0,2,0,16,8,0,1,10.0,1,4,0
6802,6803.0,2017,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,24,2,0,2,0,7,5,0,1,10.0,1,23,0
6803,6804.0,2017,9.0,9.0,9.0,10.0,5.0,3.0,4.0,4.0,3.0,5.0,7.0,7.0,8.0,4,15,30,0,1,0,49,2,0,5,9.0,1,29,0
6804,6805.0,2017,10.0,10.0,10.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,50,23,0,1,0,16,5,0,0,10.0,1,4,0
6805,6806.0,2017,8.0,6.0,5.0,6.0,4.0,2.0,3.0,5.0,3.0,4.0,10.0,4.0,7.0,1,30,30,0,1,0,16,5,0,1,4.0,1,4,0
6807,6808.0,2017,7.0,2.0,2.0,7.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,6.0,1,50,30,0,1,0,16,7,0,8,8.0,1,4,0
6808,6809.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,40,30,0,1,0,16,2,0,1,10.0,1,44,0
6809,6810.0,2017,7.0,8.0,6.0,7.0,5.0,2.0,4.0,4.0,5.0,5.0,7.0,6.0,8.0,1,15,30,0,1,0,32,1,0,2,9.0,1,4,0
6810,6811.0,2017,7.0,8.0,8.0,9.0,3.0,2.0,4.0,4.0,4.0,5.0,9.0,7.0,8.0,1,24,30,1,1,0,11,1,0,7,8.0,1,4,0
6812,6813.0,2017,8.0,10.0,10.0,10.0,5.0,4.0,4.0,5.0,4.0,5.0,8.161383285302593,10.0,8.0,1,50,30,0,1,0,16,0,0,8,9.0,1,4,0
6813,6814.0,2017,8.0,5.0,8.0,7.0,3.0,2.0,4.0,4.0,3.0,5.0,9.0,9.0,9.0,1,24,30,1,1,0,16,1,0,8,9.0,1,4,0
6814,6815.0,2017,8.0,9.0,9.0,8.0,4.0,3.0,3.0,4.0,4.0,4.0,9.0,8.0,8.0,4,30,30,0,1,0,7,7,0,7,6.0,1,4,0
6815,6816.0,2017,10.0,10.0,1.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,1,50,30,0,1,0,16,0,0,1,10.0,1,4,0
6816,6817.0,2017,9.0,9.0,9.0,10.0,3.0,3.0,3.0,4.0,5.0,5.0,10.0,8.0,8.0,1,30,30,0,2,0,11,7,0,9,10.0,8,24,0
6817,6818.0,2017,10.0,9.0,9.0,10.0,5.0,3.0,3.503584229390681,3.0,4.0,5.0,8.0,8.0,8.0,1,24,30,0,2,1,11,8,0,6,9.0,1,4,0
6818,6819.0,2017,6.0,8.0,8.0,7.0,4.0,3.0,4.0,4.0,4.0,4.0,9.0,8.0,9.0,4,15,30,0,2,0,8,1,0,4,8.0,1,4,0
6819,6820.0,2017,8.0,9.0,8.0,9.0,5.0,2.0,5.0,5.0,4.0,5.0,8.0,9.0,9.0,1,15,2,1,1,0,7,1,0,9,9.0,1,4,0
6820,6821.0,2017,10.0,10.0,10.0,10.0,5.0,3.0,3.503584229390681,5.0,4.0,5.0,10.0,9.0,9.0,1,50,30,0,1,0,16,5,0,1,9.0,1,4,0
6822,6823.0,2017,9.0,9.0,9.0,9.0,5.0,2.0,5.0,3.0,2.0,5.0,10.0,8.0,10.0,4,15,30,1,1,0,49,2,0,8,8.0,1,4,0
6823,6824.0,2017,6.0,6.0,9.0,9.0,1.0,1.0,3.0,1.0,2.0,5.0,6.0,6.0,6.0,1,24,12,1,1,0,11,7,0,9,4.0,11,4,0
6824,6825.0,2017,9.0,8.0,9.0,10.0,5.0,2.0,5.0,3.0,3.0,5.0,9.0,9.0,8.0,4,5,30,0,2,0,32,7,0,1,8.0,1,4,0
6826,6827.0,2017,8.0,9.0,9.0,9.0,4.0,2.0,3.503584229390681,3.0,3.0,4.0,7.0,7.0,9.0,1,15,30,0,1,0,32,1,0,3,5.0,1,4,0
6827,6828.0,2017,8.0,8.0,8.0,8.0,4.0,1.0,3.0,4.0,4.0,4.0,9.0,8.0,8.0,1,5,2,0,2,1,8,1,0,8,6.0,1,4,0
6828,6829.0,2017,8.0,10.0,9.0,10.0,5.0,2.0,3.503584229390681,4.0,5.0,5.0,10.0,9.0,9.0,4,5,10,0,2,0,32,5,1,6,9.0,1,4,0
6829,6830.0,2017,5.0,10.0,10.0,10.0,2.0,2.0,3.503584229390681,4.0,2.0,3.0,7.0,5.0,7.0,1,24,30,0,2,0,32,2,1,5,7.0,1,4,0
6830,6831.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,4,40,2,0,1,0,16,9,0,1,10.0,1,4,0
6831,6832.0,2017,8.0,7.0,9.0,9.0,5.0,2.0,2.0,5.0,3.0,5.0,8.0,7.0,9.0,1,15,30,1,1,0,11,2,0,9,5.0,1,4,0
6832,6833.0,2017,7.0,9.0,9.0,9.0,5.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0,9.0,4,15,6,0,2,1,49,2,0,8,8.0,1,4,0
6833,6834.0,2017,7.0,9.0,9.0,9.0,5.0,2.0,4.0,5.0,5.0,5.0,9.0,8.0,9.0,1,30,30,0,2,1,49,5,0,7,8.0,1,4,0
6834,6835.0,2017,8.0,6.0,7.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,9.0,8.0,7.0,4,15,30,0,2,1,8,8,0,9,5.0,1,4,0
6835,6836.0,2017,8.0,9.0,9.0,9.0,4.0,3.0,3.503584229390681,3.889212827988338,5.0,5.0,10.0,9.0,10.0,1,5,30,0,2,0,0,7,0,8,10.0,1,4,0
6836,6837.0,2017,9.0,9.0,9.0,10.0,4.0,1.0,4.0,4.0,4.0,5.0,10.0,8.0,8.0,1,15,30,1,1,0,7,7,0,6,7.0,1,29,0
6837,6838.0,2017,7.0,7.0,7.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,8.0,6.0,7.0,1,15,30,0,1,0,8,7,0,6,7.0,1,4,0
6839,6840.0,2017,7.0,9.0,9.0,10.0,5.0,2.0,3.503584229390681,4.0,1.0,5.0,7.0,8.0,8.0,1,40,30,0,1,0,16,8,0,4,9.0,1,4,0
6840,6841.0,2017,8.0,9.0,9.0,9.0,3.0,1.0,4.0,4.0,1.0,5.0,9.0,9.0,9.0,4,15,30,1,1,0,7,2,0,1,9.0,1,4,0
6841,6842.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,3.503584229390681,4.0,2.0,5.0,10.0,10.0,10.0,1,30,30,0,1,0,16,1,0,1,10.0,1,4,0
6843,6844.0,2017,8.0,8.0,8.0,8.0,4.0,3.0,3.0,3.0,3.0,4.0,8.0,7.0,8.0,1,15,30,0,1,0,7,1,0,8,7.0,1,4,0
6844,6845.0,2017,7.0,8.0,8.0,8.0,5.0,3.0,2.0,5.0,4.0,4.0,10.0,8.0,8.0,1,5,30,1,2,0,8,1,0,1,7.0,1,4,0
6845,6846.0,2017,9.0,9.0,9.0,8.0,3.0,2.0,2.0,4.0,4.0,4.0,9.0,8.0,9.0,1,15,30,0,1,0,32,2,0,6,9.0,1,4,0
6846,6847.0,2017,8.0,9.0,9.0,9.0,3.0,2.0,5.0,3.0,3.0,5.0,9.0,9.0,9.0,1,5,30,0,2,0,8,5,0,9,9.0,1,4,0
6848,6849.0,2017,9.0,9.0,9.0,9.0,4.0,3.0,1.0,5.0,4.0,5.0,10.0,10.0,10.0,1,15,30,1,2,0,8,2,0,1,10.0,1,38,0
6849,6850.0,2017,7.0,5.0,7.0,8.0,4.0,1.0,3.0,3.0,4.0,5.0,7.0,8.0,8.0,1,5,30,0,2,0,32,2,0,7,6.0,1,4,0
6850,6851.0,2017,10.0,9.0,10.0,10.0,5.0,3.0,3.503584229390681,5.0,3.0,4.0,8.0,7.0,9.0,4,40,2,0,1,1,16,5,0,1,9.0,1,36,0
6852,6853.0,2017,7.0,10.0,8.0,8.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,8.0,8.0,1,50,30,0,1,0,16,2,0,5,9.0,1,4,0
6853,6854.0,2017,10.0,9.0,9.0,10.0,5.0,2.0,4.0,4.0,1.0,4.0,9.0,8.0,9.0,1,15,30,1,2,0,32,2,1,7,10.0,1,4,0
6854,6855.0,2017,7.0,10.0,10.0,10.0,5.0,1.0,3.503584229390681,3.0,4.0,5.0,8.0,8.0,9.0,1,24,30,0,1,0,49,2,0,7,10.0,1,5,0
6855,6856.0,2017,8.0,8.0,10.0,8.0,3.0,1.0,3.0,5.0,4.0,4.0,8.0,7.0,8.0,1,40,30,0,2,0,16,5,0,7,9.0,1,4,0
6856,6857.0,2017,7.0,10.0,7.0,6.0,1.0,1.0,3.0,5.0,5.0,5.0,10.0,7.0,7.0,4,5,30,0,2,1,0,1,0,4,10.0,1,10,0
6857,6858.0,2017,7.0,10.0,10.0,8.0,4.0,2.0,3.503584229390681,3.0,3.0,4.0,8.0,9.0,8.0,1,5,16,0,2,0,0,5,1,4,10.0,1,4,0
6858,6859.0,2017,5.0,7.0,9.0,8.0,3.0,1.0,3.503584229390681,5.0,4.0,4.0,9.0,9.0,10.0,4,5,30,0,2,0,8,8,0,5,8.0,1,4,0
6860,6861.0,2017,10.0,10.0,9.0,7.0,4.171717171717172,2.0,3.503584229390681,4.0,2.0,5.0,9.0,9.0,9.0,1,15,30,0,2,1,8,2,0,5,9.0,1,37,0
6861,6862.0,2017,7.0,8.0,9.0,8.0,5.0,3.0,3.503584229390681,4.0,4.0,5.0,8.0,8.0,8.0,1,24,30,0,1,0,16,2,0,7,9.0,1,4,0
6864,6865.0,2017,10.0,9.0,9.0,10.0,5.0,2.0,3.0,3.0,3.0,4.0,9.0,7.0,8.0,1,5,30,0,1,0,32,2,0,7,9.0,1,4,0
6865,6866.0,2017,8.086206896551724,8.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,10.0,8.0,8.0,1,30,6,0,2,0,16,7,0,7,10.0,1,4,0
6866,6867.0,2017,5.0,9.0,9.0,9.0,4.0,1.0,3.0,2.0,4.0,5.0,10.0,8.0,9.0,4,5,30,0,1,0,49,1,0,8,8.0,1,4,0
6867,6868.0,2017,8.0,9.0,9.0,10.0,4.0,2.0,2.0,3.0,3.0,3.0,9.0,7.0,9.0,1,5,30,1,1,0,32,2,0,7,10.0,1,4,0
6868,6869.0,2017,8.0,9.0,7.0,10.0,5.0,2.0,4.0,2.0,3.0,5.0,10.0,8.0,9.0,1,5,30,0,2,0,8,8,0,7,8.0,1,4,0
6869,6870.0,2017,4.0,7.0,7.0,8.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,8.0,5.0,1,30,30,1,2,0,16,9,0,2,5.0,1,4,0
6870,6871.0,2017,9.0,9.0,9.0,9.0,4.0,2.0,5.0,4.0,5.0,5.0,7.0,8.0,7.0,1,50,30,0,1,0,16,0,0,9,8.0,1,4,0
6871,6872.0,2017,6.0,8.0,8.0,8.0,3.0,2.0,3.0,4.0,2.0,4.0,7.0,7.0,7.0,4,30,30,0,2,0,16,5,0,1,8.0,1,4,0
