,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
2800,2801.0,2011,9.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7099,7100.0,2017,8.0,5.0,9.0,7.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,9.0,6.0,1,50,30,0,3,0,16,0,0,4,9.0,1,4,0
2219,2220.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7019,7020.0,2017,8.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,10.0,9.0,4,30,6,0,2,0,49,7,0,3,7.0,1,4,0
7360,7361.0,2017,8.0,2.0,2.0,7.0,3.0,2.0,3.503584229390681,3.0,4.0,4.0,7.0,8.0,6.0,1,5,2,0,2,0,0,1,0,7,8.0,1,4,0
740,741.0,2011,4.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8550,8551.0,2019,4.0,7.0,7.0,5.6923076923076925,4.0,2.0,3.0,3.0,3.0,3.0,8.0,7.0,8.0,1,16,12,0,2,1,2,3,0,4,5.631578947368421,1,4,1
389,390.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7051,7052.0,2017,8.0,9.0,9.0,10.0,5.0,2.0,3.0,4.0,4.0,5.0,8.0,8.0,7.0,1,30,29,0,1,0,16,8,0,9,10.0,1,4,0
6995,6996.0,2017,10.0,10.0,10.0,10.0,4.171717171717172,1.0,3.503584229390681,5.0,1.0,5.0,10.0,10.0,10.0,1,50,6,0,2,0,16,5,0,1,10.0,1,4,0
7041,7042.0,2017,8.0,9.0,9.0,6.0,4.0,2.314121037463977,3.0,3.0,4.0,4.0,8.0,8.0,8.0,1,30,10,0,1,0,16,2,0,0,9.0,1,25,0
6632,6633.0,2017,7.0,8.0,7.0,9.0,5.0,2.0,3.503584229390681,4.0,5.0,5.0,10.0,5.0,8.0,1,5,30,0,2,0,32,7,0,1,6.0,1,4,0
7874,7875.0,2019,4.0,6.0,6.0,5.6923076923076925,2.0,1.0,2.9245283018867925,3.0,3.0,4.0,8.0,8.0,7.0,1,3,30,0,2,0,14,7,0,4,5.631578947368421,1,4,1
5221,5222.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7152,7153.0,2017,9.0,8.0,8.0,8.0,4.0,2.0,3.0,3.0,2.0,5.0,9.0,7.0,9.0,1,5,30,0,2,0,32,1,0,1,9.0,1,4,0
1571,1572.0,2011,6.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6770,6771.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,50,30,0,1,0,16,5,0,1,10.0,1,4,0
5118,5119.0,2011,1.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7292,7293.0,2017,7.0,9.0,6.0,8.0,5.0,3.0,3.503584229390681,3.0,3.0,5.0,10.0,7.0,8.0,1,5,30,0,1,1,49,2,0,9,6.0,1,4,0
6680,6681.0,2017,8.0,9.0,10.0,9.0,5.0,1.0,4.0,3.0,3.0,4.0,9.0,9.0,10.0,1,15,30,1,1,0,7,2,0,8,8.0,1,4,0
7049,7050.0,2017,7.0,6.0,6.0,7.0,4.0,3.0,3.503584229390681,4.0,2.0,4.0,8.0,5.0,6.0,4,30,30,0,2,0,11,1,0,9,7.0,1,4,0
7275,7276.0,2017,10.0,10.0,8.0,10.0,4.0,3.0,5.0,5.0,5.0,5.0,7.0,10.0,8.0,1,40,30,0,1,1,16,2,0,9,1.0,1,4,0
2802,2803.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7280,7281.0,2017,10.0,9.0,9.0,10.0,5.0,3.0,4.0,4.0,3.0,5.0,9.0,8.0,9.0,1,24,30,1,1,0,11,2,0,7,9.0,1,4,0
8193,8194.0,2019,9.0,1.0,1.0,5.6923076923076925,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1,38,30,0,2,1,41,1,0,4,5.631578947368421,1,4,1
6648,6649.0,2017,10.0,9.0,9.0,8.0,4.0,1.0,3.0,3.0,3.0,5.0,10.0,6.0,6.0,4,5,30,0,2,1,32,8,1,2,10.0,1,4,0
1958,1959.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8454,8455.0,2019,7.0,9.0,9.0,5.6923076923076925,5.0,1.0,2.9245283018867925,3.0,4.0,4.0,10.0,7.0,8.0,1,7,3,0,1,0,33,1,0,4,5.631578947368421,1,4,1
8189,8190.0,2019,10.0,1.0,1.0,5.6923076923076925,1.0,5.0,3.0,1.0,1.0,3.0,6.0,1.0,6.0,4,36,20,0,2,0,48,9,0,4,5.631578947368421,3,4,1
664,665.0,2011,2.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7150,7151.0,2017,7.0,8.0,8.0,9.0,5.0,2.0,4.0,4.0,5.0,5.0,10.0,7.0,9.0,4,15,30,0,2,0,32,7,0,4,9.0,1,4,0
5291,5292.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8225,8226.0,2019,5.0,2.0,1.0,5.6923076923076925,3.0,1.0,2.9245283018867925,2.0,1.0,3.482051282051282,5.0,1.0,5.0,1,43,30,0,1,0,21,1,0,4,5.631578947368421,1,4,1
5369,5370.0,2011,4.317280453257791,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5337,5338.0,2011,2.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6558,6559.0,2017,9.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,40,30,0,2,0,49,0,0,1,10.0,1,27,0
7022,7023.0,2017,9.0,8.0,8.0,8.0,4.0,2.0,4.0,3.0,4.0,4.0,9.0,9.0,9.0,4,5,12,1,2,0,8,8,0,7,9.0,11,29,0
6880,6881.0,2017,9.0,8.0,9.0,6.0,3.0,2.0,4.0,4.0,3.0,4.0,9.0,9.0,6.0,1,30,30,0,1,0,16,7,0,8,6.0,1,15,0
7218,7219.0,2017,9.0,10.0,8.0,8.0,4.0,2.0,4.0,4.0,5.0,3.0,7.0,9.0,7.0,1,40,30,0,1,0,16,7,0,2,10.0,1,4,0
6590,6591.0,2017,8.0,9.0,8.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,9.0,7.0,8.0,4,15,12,0,1,0,8,2,0,9,6.0,1,29,0
1819,1820.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6740,6741.0,2017,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,1,5,30,0,2,0,0,1,0,8,10.0,1,4,0
7048,7049.0,2017,6.0,8.0,8.0,8.0,4.0,2.0,3.0,5.0,4.0,3.0,8.0,6.0,8.0,1,5,30,0,2,0,32,7,0,4,4.0,1,4,0
7244,7245.0,2017,8.0,8.0,8.0,8.0,4.0,3.0,3.0,3.0,2.0,5.0,8.0,7.0,9.0,4,5,30,0,2,0,32,1,0,8,9.0,1,4,0
1737,1738.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6858,6859.0,2017,5.0,7.0,9.0,8.0,3.0,1.0,3.503584229390681,5.0,4.0,4.0,9.0,9.0,10.0,4,5,30,0,2,0,8,8,0,5,8.0,1,4,0
4761,4762.0,2011,1.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7059,7060.0,2017,10.0,10.0,10.0,10.0,5.0,2.0,3.0,5.0,3.0,5.0,10.0,6.0,7.0,1,30,16,0,2,0,11,5,0,6,10.0,8,44,0
7380,7381.0,2017,5.0,8.0,9.0,9.0,4.0,1.0,3.503584229390681,2.0,2.0,4.0,8.0,7.0,8.0,1,40,30,0,1,0,16,0,0,5,5.0,1,4,0
5813,5814.0,2011,6.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6084,6085.0,2011,3.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7204,7205.0,2017,9.0,10.0,10.0,10.0,4.0,1.0,4.0,5.0,5.0,5.0,10.0,9.0,9.0,1,30,30,0,1,0,16,8,0,1,3.0,1,19,0
7881,7882.0,2019,1.0,1.0,1.0,5.6923076923076925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,48,31,0,1,1,16,1,0,4,5.631578947368421,1,4,1
7359,7360.0,2017,8.0,9.0,8.0,8.0,4.0,2.0,3.0,2.0,1.0,4.0,8.0,5.0,8.0,4,15,30,0,1,0,32,2,0,4,7.0,1,4,0
7378,7379.0,2017,9.0,9.0,7.0,9.0,5.0,3.0,3.0,4.0,5.0,5.0,9.0,8.0,9.0,4,5,30,0,1,0,32,2,0,8,9.0,1,4,0
2638,2639.0,2011,3.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6806,6807.0,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,30,30,0,2,1,49,5,0,0,1.0,1,4,1
2021,2022.0,2011,2.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8465,8466.0,2019,1.0,1.0,1.0,5.6923076923076925,5.0,2.0,2.9245283018867925,3.0,1.0,4.0,10.0,2.0,2.0,1,30,30,0,2,1,5,4,0,4,5.631578947368421,1,4,1
6731,6732.0,2017,4.0,7.0,7.0,6.0,3.0,2.0,3.503584229390681,2.0,1.0,3.0,8.0,4.0,8.0,1,5,30,0,2,0,8,2,0,6,7.0,1,4,0
2503,2504.0,2011,8.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3499,3500.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7852,7853.0,2019,4.0,4.0,3.0,5.6923076923076925,5.0,1.0,2.0,4.0,3.0,4.0,7.0,7.0,7.0,1,27,30,1,1,0,16,1,0,4,5.631578947368421,1,4,1
6846,6847.0,2017,8.0,9.0,9.0,9.0,3.0,2.0,5.0,3.0,3.0,5.0,9.0,9.0,9.0,1,5,30,0,2,0,8,5,0,9,9.0,1,4,0
5146,5147.0,2011,2.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6942,6943.0,2017,8.0,8.0,9.0,7.0,4.0,1.0,3.503584229390681,4.0,4.0,3.0,7.0,7.0,8.0,4,15,30,0,2,0,32,2,0,8,8.0,1,4,0
7896,7897.0,2019,3.0,1.0,1.0,5.6923076923076925,4.0,1.0,1.0,5.0,4.0,4.0,7.0,2.0,5.0,1,27,30,0,2,1,19,7,0,4,5.631578947368421,1,4,1
6562,6563.0,2017,7.0,7.0,7.0,9.0,5.0,3.0,3.0,4.0,4.0,5.0,9.0,8.0,8.0,4,15,30,0,1,0,32,2,0,8,7.0,1,4,0
7169,7170.0,2017,8.0,10.0,10.0,9.0,4.0,3.0,3.0,4.0,4.0,4.0,9.0,9.0,9.0,1,15,30,0,2,0,32,2,0,8,7.0,1,4,0
6925,6926.0,2017,8.0,8.0,8.0,7.0,5.0,1.0,3.0,3.0,1.0,2.0,8.0,8.0,8.0,1,40,9,1,1,0,16,2,0,9,3.0,1,16,0
894,895.0,2011,3.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7283,7284.0,2017,6.0,7.0,7.0,7.0,4.0,1.0,3.503584229390681,4.0,2.0,5.0,7.0,5.0,7.0,1,15,30,0,2,0,32,8,0,6,4.0,1,4,0
7356,7357.0,2017,3.0,10.0,10.0,10.0,5.0,3.0,2.9245283018867925,3.2967032967032965,2.0,4.0,10.0,9.0,10.0,4,5,24,0,2,0,0,7,0,2,9.0,1,4,1
5474,5475.0,2011,6.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
4017,4018.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2624,2625.0,2011,5.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6805,6806.0,2017,8.0,6.0,5.0,6.0,4.0,2.0,3.0,5.0,3.0,4.0,10.0,4.0,7.0,1,30,30,0,1,0,16,5,0,1,4.0,1,4,0
6753,6754.0,2017,7.0,9.0,10.0,10.0,3.0,2.0,3.0,4.0,4.0,5.0,10.0,9.0,9.0,4,30,30,1,1,0,7,1,0,4,8.0,1,4,0
8777,8778.0,2019,4.0,7.0,3.0,5.6923076923076925,4.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4,39,30,1,1,0,34,7,0,4,5.631578947368421,1,4,1
6661,6662.0,2017,8.0,6.0,6.0,6.0,4.0,3.0,4.0,5.0,4.0,4.0,9.0,8.0,9.0,4,40,30,0,1,1,16,5,0,9,9.0,1,4,0
1766,1767.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
734,735.0,2011,3.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7175,7176.0,2017,8.0,7.0,9.0,9.0,2.0,1.0,3.0,4.0,2.0,4.0,9.0,2.0,2.0,4,30,30,0,1,0,16,2,0,9,8.0,1,4,0
741,742.0,2011,3.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6569,6570.0,2017,6.0,8.0,9.0,8.0,4.0,1.0,3.0,5.0,3.0,5.0,6.0,8.0,8.0,1,5,30,0,2,1,32,7,0,5,3.0,1,4,0
6966,6967.0,2017,9.0,10.0,7.0,8.0,4.0,3.0,5.0,4.0,2.0,5.0,8.0,8.0,10.0,1,5,30,0,2,1,0,1,0,8,10.0,1,4,0
449,450.0,2011,3.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5863,5864.0,2011,8.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7681,7682.0,2019,5.0,7.0,2.0,5.6923076923076925,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1,41,30,0,2,0,1,0,0,4,5.631578947368421,1,4,1
7287,7288.0,2017,8.0,8.0,8.0,9.0,4.0,4.0,3.0,3.0,2.0,5.0,9.0,8.0,9.0,0,0,5,0,2,1,16,7,0,9,10.0,1,4,0
6073,6074.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6948,6949.0,2017,8.0,9.0,9.0,8.0,4.0,1.0,3.503584229390681,4.0,4.0,5.0,9.0,9.0,10.0,1,5,30,0,2,0,32,8,0,6,9.0,1,4,0
7067,7068.0,2017,8.0,8.0,10.0,10.0,4.0,1.0,4.0,4.0,4.0,5.0,10.0,9.0,5.0,1,24,30,1,1,0,7,1,0,7,9.0,1,4,0
7118,7119.0,2017,7.0,10.0,10.0,10.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,4.0,2.0,1,40,30,0,1,0,16,9,0,3,4.0,1,4,0
6796,6797.0,2017,10.0,10.0,10.0,10.0,4.0,2.0,4.0,5.0,5.0,5.0,9.0,8.0,9.0,1,5,30,0,2,0,32,1,0,1,8.0,1,4,0
2707,2708.0,2011,6.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6754,6755.0,2017,3.0,9.0,8.0,9.0,5.0,1.0,4.0,4.0,2.0,5.0,9.0,9.0,8.0,4,15,30,1,2,1,32,2,0,8,8.0,1,4,1
3960,3961.0,2011,5.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
8381,8382.0,2019,2.0,2.0,1.0,5.6923076923076925,4.0,1.0,2.0,5.0,1.0,5.0,9.0,5.0,10.0,1,18,30,0,2,1,44,0,0,4,5.631578947368421,1,4,1
6654,6655.0,2017,8.0,9.0,9.0,8.0,4.0,4.0,3.503584229390681,3.889212827988338,3.0,4.0,9.0,8.0,7.0,4,50,0,0,1,0,7,2,0,6,8.0,1,5,0
3836,3837.0,2011,8.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7388,7389.0,2017,10.0,10.0,6.0,9.0,5.0,4.0,3.503584229390681,5.0,1.0,5.0,9.0,7.0,10.0,1,24,30,0,1,0,16,8,0,1,10.0,1,4,0
3686,3687.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6725,6726.0,2017,10.0,10.0,10.0,10.0,4.0,3.0,5.0,5.0,4.0,5.0,9.0,10.0,10.0,1,15,30,1,1,0,7,8,0,8,10.0,1,4,0
6546,6547.0,2017,3.0,5.0,5.0,10.0,3.443850267379679,1.0,3.0,4.0,4.0,4.0,9.0,2.0,7.0,1,24,30,0,2,1,16,1,0,4,1.0,1,4,1
8813,8814.0,2019,4.0,9.0,9.0,5.6923076923076925,4.0,3.0,2.9245283018867925,4.0,4.0,4.0,8.0,8.0,9.0,1,4,30,0,2,0,23,1,0,4,5.631578947368421,1,4,1
1149,1150.0,2011,2.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7249,7250.0,2017,6.0,8.0,7.0,9.0,5.0,4.0,3.0,4.0,2.0,4.0,7.0,6.0,8.0,4,24,30,0,1,0,16,1,0,4,7.0,1,4,0
45,46.0,2011,5.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
5995,5996.0,2011,6.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7136,7137.0,2017,6.0,7.0,8.0,6.0,4.0,1.0,2.0,4.0,3.0,3.0,10.0,8.0,9.0,1,5,30,1,1,1,32,2,0,7,1.0,1,4,0
7222,7223.0,2017,9.0,6.0,6.0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,8.0,5.0,8.0,1,5,30,1,2,1,49,2,0,8,6.0,1,4,0
1280,1281.0,2011,5.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
7166,7167.0,2017,5.0,5.0,10.0,10.0,5.0,3.0,5.0,5.0,3.0,3.0,6.0,10.0,6.0,1,40,30,0,1,0,16,5,0,4,10.0,1,4,0
7312,7313.0,2017,10.0,10.0,10.0,10.0,5.0,4.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,1,24,30,0,1,0,7,2,0,9,10.0,1,4,0
6970,6971.0,2017,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,9.0,4,15,30,0,1,0,7,1,0,4,8.0,1,4,1
1154,1155.0,2011,4.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
6682,6683.0,2017,6.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,6.0,10.0,10.0,1,24,6,1,2,0,11,0,0,4,10.0,1,31,0
